"timestamp","on_off","damper","active_energy","co2_1","ambient_humidity","active_power","power_generated","high_pressure_1","high_pressure_2","low_pressure_1","low_pressure_2","high_pressure_3","low_pressure_3","outside_temp","outlet_temp","inlet_temp","summer_SP_temp","winter_SP_temp","ambient_temp"
"2022-06-20 07:10:00.000000000",0,0,\N,987,42,0.51,\N,12.93,12.8,13.05,12.9,12.8,12.8,18.7,18.9,18.8,22.5,18,24.6
"2022-06-20 07:15:00.000000000",0,0,775191.68,982,42,0.51,4,12.99,12.8,13.05,13,12.8,12.8,18.7,18.9,19,22.5,18,24.6
"2022-06-20 07:20:00.000000000",0,0,\N,982,42,0.51,\N,12.99,12.9,13.12,13,12.9,12.8,18.8,19.1,19.2,22.5,18,24.6
"2022-06-20 07:25:00.000000000",0,0,\N,985,42,0.51,\N,12.99,12.9,13.12,13,12.9,12.9,18.9,19.1,19.3,22.5,18,24.6
"2022-06-20 07:30:00.000000000",0,0,775191.86,985,42,0.51,0,12.99,12.9,13.12,13.1,12.9,12.9,18.9,19.3,19.4,22.5,18,24.6
"2022-06-20 07:35:00.000000000",0,0,\N,982,42,0.51,\N,12.99,13,13.12,13.1,13,13,19,19.4,19.8,22.5,18,24.6
"2022-06-20 07:40:00.000000000",0,0,\N,987,42,0.51,\N,12.99,13,13.12,13.1,13,13,19.1,19.6,19.9,22.5,18,24.6
"2022-06-20 07:45:00.000000000",0,0,775192.01,987,42,0.51,4,13.05,13,13.18,13.2,13.1,13.1,19.2,19.6,20.1,22.5,18,24.6
"2022-06-20 07:50:00.000000000",0,0,\N,985,42,0.51,\N,13.05,13.1,13.18,13.2,13.1,13.1,19.3,19.8,20.3,22.5,18,24.6
"2022-06-20 07:55:00.000000000",0,0,\N,985,42,0.51,\N,13.05,13.1,13.24,13.2,13.2,13.2,19.4,19.9,20.5,22.5,18,24.6
"2022-06-20 08:00:00.000000000",0,0,775192.2,985,42,0.51,4,13.05,13.1,13.18,13.2,13.2,13.2,19.4,20.1,20.9,22.5,18,24.6
"2022-06-20 08:05:00.000000000",0,0,\N,985,43,0.51,\N,13.12,13.1,13.24,13.2,13.3,13.2,19.6,20.3,21.2,22.5,18,24.6
"2022-06-20 08:10:00.000000000",0,0,\N,985,43,0.51,\N,13.12,13.1,13.24,13.3,13.4,13.3,19.6,20.4,21.3,22.5,18,24.6
"2022-06-20 08:15:00.000000000",0,0,775192.39,985,43,0.51,4,13.12,13.1,13.3,13.3,13.4,13.3,19.7,20.5,21.3,22.5,18,24.6
"2022-06-20 08:20:00.000000000",0,0,\N,987,43,0.51,\N,13.12,13.2,13.3,13.3,13.5,13.4,19.7,20.7,21.6,22.5,18,24.6
"2022-06-20 08:25:00.000000000",0,0,\N,985,43,0.51,\N,13.24,13.2,13.3,13.4,13.5,13.4,19.8,20.8,21.7,22.5,18,24.6
"2022-06-20 08:30:00.000000000",0,0,775192.6,985,43,0.51,4,13.24,13.3,13.36,13.4,13.5,13.5,19.9,20.9,21.8,22.5,18,24.6
"2022-06-20 08:35:00.000000000",0,0,\N,985,43,0.51,\N,13.24,13.3,13.36,13.4,13.6,13.5,20,21,21.9,22.5,18,24.6
"2022-06-20 08:40:00.000000000",0,0,\N,985,43,0.51,\N,13.3,13.3,13.49,13.5,13.7,13.6,20.3,21.1,21.9,22.5,18,24.6
"2022-06-20 08:45:00.000000000",0,0,775192.79,982,43,0.51,4,13.36,13.4,13.49,13.5,13.7,13.7,20.3,21.2,22.3,22.5,18,24.6
"2022-06-20 08:50:00.000000000",0,0,\N,982,43,0.51,\N,13.3,13.4,13.49,13.5,13.8,13.8,20.3,21.2,22.6,22.5,18,24.6
"2022-06-20 08:55:00.000000000",0,0,\N,982,43,0.51,\N,13.36,13.4,13.55,13.6,13.9,13.9,20.3,21.3,22.9,22.5,18,24.6
"2022-06-20 09:00:00.000000000",0,0,775193,982,43,0.51,4,13.36,13.4,13.55,13.6,14,13.9,20.5,21.5,22.9,22.5,18,24.6
"2022-06-20 09:05:00.000000000",0,0,\N,982,43,0.51,\N,13.42,13.5,13.61,13.7,14,13.9,20.9,21.5,22.8,22.5,18,24.6
"2022-06-20 09:10:00.000000000",0,0,\N,982,43,0.51,\N,13.55,13.6,13.73,13.8,14,14,20.9,21.6,22.9,22.5,18,24.6
"2022-06-20 09:15:00.000000000",0,0,775193.19,987,44,0.51,16,13.67,13.7,13.79,13.9,14.1,14.1,21.5,21.7,23,22.5,18,24.6
"2022-06-20 09:20:00.000000000",0,0,\N,985,44,0.51,\N,13.79,13.8,13.92,13.9,14.2,14.2,21.6,21.8,23.1,22.5,18,24.6
"2022-06-20 09:25:00.000000000",1,0,\N,985,44,26.51,\N,18.23,15.7,9.79,11.4,14.9,14.8,21,19.8,24.6,22.8,18,24.6
"2022-06-20 09:30:00.000000000",1,0,775199.09,987,44,26.55,28,27.46,19.7,9.05,9.6,15,14.9,21.7,13.5,24,22.8,18,24.6
"2022-06-20 09:35:00.000000000",1,0,\N,995,44,27.31,\N,25.43,21.7,8.99,9.6,14.8,14.7,22.3,13.2,23.6,22.8,18,24.4
"2022-06-20 09:40:00.000000000",1,0,\N,1002,45,27.11,\N,22.11,19.9,8.74,9.5,14.7,14.7,22.6,13,23.4,22.8,18,24.2
"2022-06-20 09:45:00.000000000",1,0,775213.2,1015,45,25.91,44,19.77,20.2,8.44,9.7,14.7,14.7,22.9,13,23.3,22.8,18,24.1
"2022-06-20 09:50:00.000000000",1,0,\N,1017,45,25.51,\N,22.91,20.8,9.48,9.4,14.7,14.7,22.9,13.3,23.2,22.8,18,24
"2022-06-20 09:55:00.000000000",1,0,\N,1022,45,27.23,\N,27.96,22.5,9.05,9.6,14.7,14.6,23.3,13.2,23.2,22.8,18,24
"2022-06-20 10:00:00.000000000",1,0,775227.44,1042,46,28.43,44,25.31,20.9,9.05,9.6,14.7,14.6,23.8,13,23.2,22.8,18,23.9
"2022-06-20 10:05:00.000000000",1,0,\N,1057,46,28.35,\N,19.89,22.9,8.07,9.1,14.6,14.6,25.3,13.1,23.1,22.8,18,23.9
"2022-06-20 10:10:00.000000000",1,0,\N,1065,46,26.83,\N,19.58,19.9,8.99,8.6,14.7,14.7,24.9,13.1,23.1,22.8,18,23.9
"2022-06-20 10:15:00.000000000",1,0,775241.68,1067,46,26.27,44,21.86,23.6,9.48,9.6,14.7,14.6,25,12.9,23.1,22.8,18,23.8
"2022-06-20 10:20:00.000000000",1,0,\N,1070,47,26.19,\N,21.86,19.1,9.42,9.4,14.7,14.6,24.9,13.1,23.1,22.8,18,23.8
"2022-06-20 10:25:00.000000000",1,0,\N,1072,47,28.67,\N,21.92,25.4,9.36,9.1,14.6,14.6,26,12.9,23.1,22.8,18,23.8
"2022-06-20 10:30:00.000000000",1,0,775255.91,1080,47,25.63,44,23.65,19.8,9.36,9.4,14.7,14.6,25.7,13.1,23.1,22.8,18,23.7
"2022-06-20 10:35:00.000000000",1,0,\N,1095,47,27.47,\N,26.97,19.6,9.11,9.3,14.7,14.6,26.3,12.9,23.1,22.8,18,23.7
"2022-06-20 10:40:00.000000000",1,2,\N,1112,47,26.83,\N,19.52,19.5,8.81,9.3,14.7,14.6,26.2,12.8,23.1,22.8,18,23.7
"2022-06-20 10:45:00.000000000",1,3,775270.09,1117,47,26.79,44,19.58,19.4,8.87,8.9,14.8,14.7,26.3,12.4,23.1,22.8,18,23.7
"2022-06-20 10:50:00.000000000",1,4,\N,1127,47,27.07,\N,26.54,19.6,9.05,9.1,14.7,14.6,27.1,12.5,23.1,22.8,18,23.8
"2022-06-20 10:55:00.000000000",1,6,\N,1135,47,26.75,\N,19.89,19.6,8.25,9.1,14.7,14.6,26.4,12.6,23.1,22.8,18,23.6
"2022-06-20 11:00:00.000000000",1,10,775284.14,1152,47,25.55,44,19.7,19.7,8.99,9.1,14.7,14.6,26.8,12.5,23.1,22.8,18,23.6
"2022-06-20 11:05:00.000000000",1,11,\N,1160,47,26.95,\N,26.36,19.6,8.93,9.2,14.7,14.6,27.3,12.7,23.2,22.8,18,23.7
"2022-06-20 11:10:00.000000000",1,13,\N,1165,47,27.27,\N,21.18,19.8,8.31,9,14.7,14.6,26.8,12.8,23.1,22.8,18,23.7
"2022-06-20 11:15:00.000000000",1,14,775298.06,1170,47,27.03,44,26.6,19.6,8.81,9.1,14.7,14.6,25.6,12.6,23.1,22.1,18,23.7
"2022-06-20 11:20:00.000000000",1,15,\N,1177,47,26.39,\N,23.83,19.4,9.24,9.2,14.6,14.6,24.4,12.7,23,22.1,18,23.6
"2022-06-20 11:25:00.000000000",1,14,\N,1172,47,26.71,\N,19.7,19.5,8.68,9.3,14.7,14.6,26,12.6,23,22.1,18,23.7
"2022-06-20 11:30:00.000000000",1,16,775312.03,1180,47,26.83,44,19.64,19.7,9.24,9.2,14.7,14.6,25.7,12.6,23,22.1,18,23.7
"2022-06-20 11:35:00.000000000",1,16,\N,1182,47,26.75,\N,19.89,20.1,8.68,9.2,14.6,14.6,26.7,12.5,23,22.1,18,23.6
"2022-06-20 11:40:00.000000000",1,18,\N,1197,47,27.07,\N,21.24,19.7,8.56,9,14.7,14.6,25.7,12.5,23,22.1,18,23.6
"2022-06-20 11:45:00.000000000",1,20,775326.08,1200,47,26.79,44,19.64,19.7,8.74,9.1,14.7,14.6,26.3,12.4,23,22.1,18,23.6
"2022-06-20 11:50:00.000000000",1,19,\N,1205,47,26.71,\N,20.14,20,8.81,9.2,14.7,14.6,27,12.4,23,22.1,18,23.6
"2022-06-20 11:55:00.000000000",1,22,\N,1210,47,26.55,\N,19.83,19.7,9.36,9.2,14.7,14.6,25.9,12.7,23.1,22.1,18,23.5
"2022-06-20 12:00:00.000000000",1,22,775340.06,1207,47,26.71,48,19.64,19.9,8.93,9,14.7,14.6,26.8,12.3,23,22.1,18,23.5
"2022-06-20 12:05:00.000000000",1,22,\N,1210,47,26.55,\N,19.89,19.7,9.24,9.3,14.6,14.6,26.1,12.7,22.9,22.1,18,23.5
"2022-06-20 12:10:00.000000000",1,22,\N,1210,47,26.87,\N,20.14,20.2,9.05,9.1,14.7,14.6,26.5,12.5,23,22.1,18,23.5
"2022-06-20 12:15:00.000000000",1,21,775353.96,1207,47,26.47,44,19.46,19.8,9.05,9,14.7,14.6,25.7,12.3,23,22.1,18,23.5
"2022-06-20 12:20:00.000000000",1,21,\N,1210,47,26.79,\N,20.07,20.3,8.87,9.2,14.6,14.5,27.6,12.3,22.8,22.1,18,23.4
"2022-06-20 12:25:00.000000000",1,22,\N,1210,47,26.55,\N,19.7,20.1,8.87,9,14.7,14.6,27.5,12.3,22.9,22.1,18,23.4
"2022-06-20 12:30:00.000000000",1,22,775367.95,1212,47,26.71,48,19.89,20.1,8.68,9.2,14.7,14.6,27.6,12.3,22.9,22.1,18,23.4
"2022-06-20 12:35:00.000000000",1,23,\N,1217,47,27.19,\N,20.38,20.6,8.93,9.3,14.7,14.7,27.8,12.4,22.9,22.1,18,23.5
"2022-06-20 12:40:00.000000000",1,25,\N,1230,47,26.87,\N,20.44,20.6,9.05,9.1,14.7,14.7,28.2,12.5,23.1,22.1,18,23.4
"2022-06-20 12:45:00.000000000",1,27,775382,1235,47,26.95,44,20.01,20.2,9.11,9.1,14.7,14.7,27.6,12.4,23,22.1,18,23.4
"2022-06-20 12:50:00.000000000",1,28,\N,1237,47,26.87,\N,20.44,20.4,8.99,9.3,14.7,14.7,28.3,12.5,23,22.1,18,23.4
"2022-06-20 12:55:00.000000000",1,27,\N,1240,47,26.99,\N,20.44,20.5,8.68,9,14.7,14.7,27.7,12.4,23,22.1,18,23.4
"2022-06-20 13:00:00.000000000",1,27,775396.09,1237,47,27.03,44,20.44,20.7,8.74,9.2,14.7,14.7,28.1,12.4,23,22.1,18,23.4
"2022-06-20 13:05:00.000000000",1,27,\N,1235,47,26.91,\N,20.26,20.6,8.74,9.3,14.8,14.7,28,12.5,23.1,22.1,18,23.4
"2022-06-20 13:10:00.000000000",1,24,\N,1222,47,26.83,\N,20.07,20.3,8.87,9.2,14.7,14.7,27.7,12.3,22.9,22.1,18,23.4
"2022-06-20 13:15:00.000000000",1,24,775410.14,1220,47,27.19,48,20.63,21,8.99,9.3,14.7,14.6,29,12.5,22.9,22.1,18,23.4
"2022-06-20 13:20:00.000000000",1,21,\N,1215,47,27.07,\N,20.57,20.9,9.11,9.2,14.7,14.7,29,12.5,23,22.1,18,23.4
"2022-06-20 13:25:00.000000000",1,23,\N,1220,47,27.39,\N,21.06,21.3,9.05,9.1,14.8,14.7,29.4,12.7,23.1,22.1,18,23.3
"2022-06-20 13:30:00.000000000",1,23,775424.38,1217,47,27.31,44,20.69,20.9,8.74,9.2,14.8,14.7,28.4,12.6,23,22.1,18,23.3
"2022-06-20 13:35:00.000000000",1,23,\N,1220,47,27.15,\N,20.38,20.8,8.87,9.2,14.8,14.7,28.3,12.5,23,22.1,18,23.3
"2022-06-20 13:40:00.000000000",1,24,\N,1220,47,27.43,\N,21.24,21.4,9.05,9.1,14.8,14.7,29.3,12.7,23,22.1,18,23.4
"2022-06-20 13:45:00.000000000",1,22,775438.7,1210,47,27.47,44,21.06,21.2,9.11,9.3,14.8,14.7,28.4,12.6,23.1,22.1,18,23.4
"2022-06-20 13:50:00.000000000",1,21,\N,1205,47,27.59,\N,21.31,21.1,8.74,9.1,14.7,14.7,28.4,12.7,23,22.1,18,23.4
"2022-06-20 13:55:00.000000000",1,20,\N,1200,47,27.67,\N,21.12,21.6,8.81,9.3,14.8,14.7,28,12.6,23,22.1,18,23.4
"2022-06-20 14:00:00.000000000",1,19,775453.06,1197,46,27.47,48,21.24,21.4,9.11,9.4,14.8,14.7,28.5,12.7,23.1,22.1,18,23.4
"2022-06-20 14:05:00.000000000",1,18,\N,1190,46,27.47,\N,21.74,22,8.93,9.2,14.8,14.8,28.5,12.7,23.2,22.1,18,23.4
"2022-06-20 14:10:00.000000000",1,18,\N,1210,46,27.47,\N,21.37,21.4,8.87,9.3,14.8,14.7,27.8,12.6,23.1,22.1,18,23.4
"2022-06-20 14:15:00.000000000",1,20,775467.36,1200,46,27.63,44,21.55,21.8,8.81,9.4,14.9,14.7,28.4,12.7,23.1,22.1,18,23.3
"2022-06-20 14:20:00.000000000",1,17,\N,1185,46,27.59,\N,21.43,22,9.05,9.1,14.8,14.7,28.4,12.6,23.1,22.1,18,23.3
"2022-06-20 14:25:00.000000000",1,15,\N,1175,46,36.71,\N,21.68,25.2,8.87,8.2,14.8,14.7,28.3,12.3,23.1,22.1,18,23.3
"2022-06-20 14:30:00.000000000",1,12,775483.58,1175,46,37.39,52,21.55,25,8.74,7.7,14.7,14.6,29.2,10.6,23,22.1,18,23.2
"2022-06-20 14:35:00.000000000",1,16,\N,1180,45,37.11,\N,21.18,24.5,8.68,7.5,14.6,14.5,28.6,10.4,23,22.1,18,23.2
"2022-06-20 14:40:00.000000000",1,15,\N,1175,45,37.15,\N,21.37,24.6,8.68,7.7,14.6,14.5,28.8,10.2,23,22.1,18,23.2
"2022-06-20 14:45:00.000000000",1,14,775503,1175,44,37.31,52,21.43,24.7,8.74,7.7,14.6,14.5,29,10.2,23,22.1,18,23.2
"2022-06-20 14:50:00.000000000",1,14,\N,1167,44,37.19,\N,21.43,24.4,8.31,7.7,14.6,14.5,29,10.2,22.9,22.1,18,23.2
"2022-06-20 14:55:00.000000000",1,13,\N,1170,44,36.99,\N,21.43,24.4,8.25,7.6,14.6,14.5,28.4,10.2,22.9,22.1,18,23.1
"2022-06-20 15:00:00.000000000",1,10,775522.55,1165,44,37.47,56,21.86,24.6,8.31,7.8,14.6,14.5,29.3,10.1,22.8,22.1,18,23.1
"2022-06-20 15:05:00.000000000",1,12,\N,1162,43,37.07,\N,21.24,24.6,8.44,7.7,14.6,14.5,29,10.1,23,22.1,18,23
"2022-06-20 15:10:00.000000000",1,11,\N,1155,43,37.43,\N,21.61,24.8,8.5,7.5,14.5,14.4,29,10,22.8,22.1,18,23.1
"2022-06-20 15:15:00.000000000",1,9,775542.04,1147,42,37.75,56,21.86,25.1,8.68,7.4,14.6,14.5,30,10.1,22.8,22.1,18,23
"2022-06-20 15:20:00.000000000",1,9,\N,1145,42,37.51,\N,21.8,24.8,8.68,7.6,14.6,14.5,29.9,10,22.8,22.1,18,23
"2022-06-20 15:25:00.000000000",1,8,\N,1142,42,37.47,\N,21.98,24.9,8.37,7.7,14.5,14.5,29.8,10,22.9,22.1,18,23
"2022-06-20 15:30:00.000000000",1,8,775561.67,1140,42,37.55,56,21.74,24.8,8.37,7.6,14.5,14.5,29.1,10.1,23,22.1,18,23
"2022-06-20 15:35:00.000000000",1,8,\N,1140,42,37.79,\N,21.86,25.1,8.44,7.5,14.5,14.5,29.7,9.9,22.8,22.1,18,23
"2022-06-20 15:40:00.000000000",1,8,\N,1140,42,28.35,\N,22.04,22.2,8.56,8.6,14.6,14.5,29.9,10.7,22.7,22.1,18,22.9
"2022-06-20 15:45:00.000000000",1,7,775579.52,1137,42,28.19,52,21.86,22.3,8.74,9,14.7,14.6,29.2,11.8,22.9,22.1,18,22.9
"2022-06-20 15:50:00.000000000",1,7,\N,1137,42,28.11,\N,21.55,22.2,8.99,9.2,14.7,14.6,29.3,11.8,23,22.1,18,23
"2022-06-20 15:55:00.000000000",1,7,\N,1135,42,28.23,\N,22.54,22.4,8.74,9.1,14.7,14.7,30.1,12.1,23,22.1,18,23
"2022-06-20 16:00:00.000000000",1,3,775594.22,1125,42,28.07,48,21.98,22.3,8.74,9,14.7,14.7,29.2,12,23,22.1,18,23
"2022-06-20 16:05:00.000000000",1,5,\N,1130,43,28.47,\N,22.29,22.8,8.81,9.3,14.8,14.7,29.9,12.1,23.1,22.1,18,23
"2022-06-20 16:10:00.000000000",1,7,\N,1132,43,28.35,\N,22.11,22.5,8.93,9.1,14.7,14.6,29.2,12.2,23,22.1,18,23
"2022-06-20 16:15:00.000000000",1,5,775609.05,1135,43,28.15,44,22.04,22.1,8.93,9,14.8,14.7,29.1,12.1,23,22.1,18,23
"2022-06-20 16:20:00.000000000",1,4,\N,1135,43,28.39,\N,22.54,22.6,8.74,9.2,14.8,14.7,30.1,12.3,23.2,22.1,18,23
"2022-06-20 16:25:00.000000000",1,7,\N,1137,43,27.95,\N,21.98,22.2,8.93,9.3,14.8,14.7,29.4,12.3,23.2,22.1,18,23
"2022-06-20 16:30:00.000000000",1,4,775623.75,1135,44,28.19,48,21.86,22.4,9.11,9.1,14.7,14.6,28.9,12.2,23.1,22.1,18,23.1
"2022-06-20 16:35:00.000000000",1,9,\N,1147,44,28.39,\N,22.48,22.7,8.87,9.1,14.7,14.7,29.8,12.4,23.1,22.1,18,23.1
"2022-06-20 16:40:00.000000000",1,9,\N,1147,44,37.99,\N,25.68,22.3,7.51,9,14.8,14.7,30.5,10.8,23.1,22.1,18,23.1
"2022-06-20 16:45:00.000000000",1,12,775640.82,1160,44,37.51,48,25.25,22.4,7.39,9.1,14.8,14.7,30.2,10.7,23.1,22.1,18,23.1
"2022-06-20 16:50:00.000000000",1,13,\N,1167,44,37.59,\N,24.94,22.5,7.57,8.9,14.9,14.8,29.8,10.6,23.1,22.1,18,23.1
"2022-06-20 16:55:00.000000000",1,13,\N,1165,43,37.67,\N,25.25,22.5,7.33,8.9,14.9,14.8,29.9,10.6,23.1,22.1,18,23
"2022-06-20 17:00:00.000000000",1,12,775660.44,1160,42,37.71,56,25.06,22.3,7.51,9.1,14.9,14.7,29.9,10.5,23.1,22.1,18,23
"2022-06-20 17:05:00.000000000",1,12,\N,1162,42,37.47,\N,25.06,22.3,7.39,9,14.8,14.7,30,10.5,23,22.1,18,23
"2022-06-20 17:10:00.000000000",1,13,\N,1165,42,37.51,\N,25.25,22.7,7.45,8.8,14.9,14.8,30.3,10.6,23.1,22.1,18,23
"2022-06-20 17:15:00.000000000",1,14,775679.86,1170,42,37.15,56,25.19,22.3,7.45,8.9,14.8,14.7,29.9,10.4,23,22.1,18,23
"2022-06-20 17:20:00.000000000",1,14,\N,1170,42,37.31,\N,25.31,22.3,7.33,9.1,14.8,14.7,30.1,10.5,22.9,22.1,18,22.9
"2022-06-20 17:25:00.000000000",1,13,\N,1170,42,37.15,\N,24.69,22.3,7.45,8.9,14.8,14.7,29.6,10.5,22.9,22.1,18,23
"2022-06-20 17:30:00.000000000",1,14,775699.48,1170,42,37.35,56,25,22,7.27,8.9,14.8,14.7,29.3,10.3,23,22.1,18,23
"2022-06-20 17:35:00.000000000",1,14,\N,1170,42,36.71,\N,24.75,22.1,7.45,9.1,14.8,14.7,29.3,10.3,22.9,22.1,18,23
"2022-06-20 17:40:00.000000000",1,14,\N,1170,42,37.75,\N,25.49,22.8,7.33,9.1,14.8,14.7,30.3,10.5,22.9,22.1,18,22.8
"2022-06-20 17:45:00.000000000",1,15,775718.96,1175,42,37.27,56,24.88,22.3,7.45,8.8,14.8,14.7,29.4,10.3,22.9,22.1,18,22.8
"2022-06-20 17:50:00.000000000",1,16,\N,1180,42,36.95,\N,24.63,21.9,7.45,8.8,14.8,14.7,29,10.3,23,22.1,18,22.8
"2022-06-20 17:55:00.000000000",1,16,\N,1185,42,37.23,\N,24.57,22,7.39,9.1,14.8,14.7,29.6,10.5,23,22.1,18,22.9
"2022-06-20 18:00:00.000000000",1,17,775738.47,1187,42,37.43,56,25.06,22.2,7.51,8.9,14.8,14.7,29.5,10.4,22.7,22.1,18,22.8
"2022-06-20 18:05:00.000000000",1,18,\N,1190,42,37.27,\N,25,21.9,7.39,8.8,14.9,14.8,29.1,10.5,23,22.1,18,22.8
"2022-06-20 18:10:00.000000000",1,17,\N,1187,42,37.15,\N,24.69,22.1,7.51,8.9,14.8,14.7,29.5,10.3,22.6,22.1,18,22.8
"2022-06-20 18:15:00.000000000",1,21,775758.02,1205,42,37.31,56,24.75,21.9,7.27,9,14.8,14.7,29.1,10.3,22.8,22.1,18,22.8
"2022-06-20 18:20:00.000000000",1,22,\N,1210,42,37.75,\N,25.12,22.5,7.51,9,14.8,14.7,29.8,10.5,22.8,22.1,18,22.8
"2022-06-20 18:25:00.000000000",1,22,\N,1210,42,37.47,\N,25.06,22.1,7.39,8.8,14.8,14.7,29.3,10.5,22.8,22.1,18,22.8
"2022-06-20 18:30:00.000000000",1,22,775777.51,1210,42,37.23,56,25,21.9,7.51,8.9,14.8,14.7,28.8,10.5,22.9,22.1,18,22.8
"2022-06-20 18:35:00.000000000",1,22,\N,1210,42,37.03,\N,24.75,21.6,7.45,9.1,14.8,14.7,28.6,10.4,22.9,22.1,18,22.8
"2022-06-20 18:40:00.000000000",1,22,\N,1225,42,37.11,\N,24.82,21.9,7.45,9.1,14.8,14.7,28.7,10.5,22.9,22.1,18,22.8
"2022-06-20 18:45:00.000000000",1,23,775796.94,1217,42,36.99,56,24.82,21.7,7.45,8.9,14.8,14.7,28.2,10.5,22.9,22.1,18,22.8
"2022-06-20 18:50:00.000000000",1,22,\N,1212,42,37.11,\N,24.88,21.9,7.33,8.9,14.8,14.7,28.8,10.5,22.9,22.1,18,22.8
"2022-06-20 18:55:00.000000000",1,23,\N,1217,43,36.95,\N,24.75,21.7,7.57,9,14.8,14.8,28.4,10.4,22.9,22.1,18,22.8
"2022-06-20 19:00:00.000000000",1,22,775816.42,1212,43,37.03,56,24.69,21.5,7.33,9.1,14.8,14.8,28.3,10.5,23,22.1,18,22.8
"2022-06-20 19:05:00.000000000",1,23,\N,1217,43,36.99,\N,24.51,21.5,7.45,9,14.8,14.8,27.8,10.5,22.9,22.1,18,22.8
"2022-06-20 19:10:00.000000000",1,31,\N,1262,43,36.91,\N,24.57,21.5,7.27,8.8,14.7,14.7,28.1,10.4,22.9,22.1,18,22.8
"2022-06-20 19:15:00.000000000",1,29,775834.93,1247,43,27.31,52,21.74,21.6,8.99,9.1,14.8,14.7,27.8,12,22.8,22.1,18,22.8
"2022-06-20 19:20:00.000000000",1,30,\N,1255,43,27.19,\N,21.49,21.3,8.68,9.2,14.8,14.7,27.2,12.2,22.9,22.1,18,22.8
"2022-06-20 19:25:00.000000000",1,30,\N,1255,44,27.47,\N,21.86,21.7,8.93,9.2,14.8,14.7,27.6,12.3,22.9,22.1,18,22.9
"2022-06-20 19:30:00.000000000",1,31,775849.16,1257,44,27.47,48,21.61,21.5,8.68,9.1,14.8,14.7,27.4,12.3,23,22.1,18,22.8
"2022-06-20 19:35:00.000000000",1,29,\N,1260,44,27.63,\N,21.61,21.4,8.99,9.1,14.8,14.8,27.5,12.3,23,22.1,18,22.9
"2022-06-20 19:40:00.000000000",1,31,\N,1257,44,27.43,\N,21.55,21.1,8.62,9.3,14.8,14.7,26.9,12.3,22.9,22.1,18,22.9
"2022-06-20 19:45:00.000000000",1,31,775863.55,1260,44,27.51,44,21.43,21.2,8.68,9.3,14.8,14.7,26.9,12.3,23,22.1,18,22.9
"2022-06-20 19:50:00.000000000",1,33,\N,1265,44,27.39,\N,21.12,21.1,8.87,9.2,14.8,14.7,26.6,12.3,22.9,22.1,18,22.9
"2022-06-20 19:55:00.000000000",1,33,\N,1267,44,27.23,\N,21.24,21,8.99,9.3,14.8,14.7,26.5,12.3,22.9,22.1,18,22.9
"2022-06-20 20:00:00.000000000",1,34,775877.85,1270,44,27.43,48,21.31,21.1,8.93,9.2,14.7,14.6,26.4,12.4,22.9,22.1,18,22.9
"2022-06-20 20:05:00.000000000",1,35,\N,1280,45,27.51,\N,21.43,21.1,8.68,9.1,14.8,14.7,26.5,12.4,22.9,22.1,18,22.9
"2022-06-20 20:10:00.000000000",1,36,\N,1282,45,27.23,\N,21.12,20.8,8.62,9.1,14.7,14.7,26.2,12.3,22.8,22.1,18,22.9
"2022-06-20 20:15:00.000000000",1,36,775892.02,1280,45,27.07,48,21,20.9,8.68,9,14.7,14.7,26.2,12.2,22.9,22.1,18,22.9
"2022-06-20 20:20:00.000000000",1,36,\N,1282,45,27.03,\N,20.87,20.8,8.74,9.1,14.7,14.7,25.9,12.1,22.9,22.1,18,22.9
"2022-06-20 20:25:00.000000000",1,37,\N,1287,45,27.07,\N,20.81,20.7,8.87,9.1,14.7,14.6,25.9,12.1,22.8,22.1,18,22.9
"2022-06-20 20:30:00.000000000",1,36,775906.2,1280,45,27.03,44,20.63,20.6,8.87,9.1,14.7,14.6,25.7,11.9,22.5,22.1,18,22.8
"2022-06-20 20:35:00.000000000",1,35,\N,1277,45,26.91,\N,20.51,20.4,8.87,9.1,14.6,14.5,25.5,11.8,22.4,22.1,18,22.8
"2022-06-20 20:40:00.000000000",1,34,\N,1272,44,26.83,\N,20.44,20.3,8.93,9.1,14.6,14.5,25.4,11.7,22.3,22.1,18,22.8
"2022-06-20 20:45:00.000000000",1,33,775920.25,1262,44,26.71,44,20.38,20.3,8.87,9.1,14.6,14.5,25.1,11.7,22.4,22.1,18,22.8
"2022-06-20 20:50:00.000000000",1,33,\N,1267,44,26.75,\N,20.44,20.3,8.87,9.1,14.6,14.5,25.3,11.7,22.4,22.1,18,22.8
"2022-06-20 20:55:00.000000000",1,32,\N,1262,44,26.87,\N,20.32,20.2,8.87,9.1,14.6,14.5,25,11.7,22.4,22.1,18,22.8
"2022-06-20 21:00:00.000000000",1,32,775934.21,1262,44,26.79,48,20.32,20.2,8.81,9,14.6,14.4,24.9,11.6,22.2,22.1,18,22.8
"2022-06-20 21:05:00.000000000",1,32,\N,1265,44,26.79,\N,20.44,20.2,8.68,8.9,14.6,14.5,24.8,11.6,22.2,22.5,18,22.7
"2022-06-20 21:10:00.000000000",1,32,\N,1260,44,26.59,\N,20.2,20.1,8.62,8.8,14.6,14.4,24.6,11.5,22,22.5,18,22.7
"2022-06-20 21:15:00.000000000",1,31,775948.2,1260,44,26.75,48,20.14,19.9,8.68,8.7,14.6,14.4,24.4,11.4,22,22.5,18,22.6
